Year,Team,Player,Position,Signed Using,Base_Salary,Signing_Bonus,Trade_Kicker,Likely_Incentives,Unlikely_Incentives,Dead_Cap,Cap_Figure,Cap_Percentage
2012,Golden State Warriors,Carl Landry,PF,-,"$4,000,000",-,-,-,-,-,"$4,000,000 ",6.89
2012,Golden State Warriors,Brandon Rush,SG,Bird,"$4,000,000",-,-,-,-,"($8,000,000)","$4,000,000 ",6.89
2012,Golden State Warriors,Stephen Curry,PG,Rookie,"$3,958,742",-,-,-,-,-,"$3,958,742 ",6.82
2012,Golden State Warriors,Harrison Barnes,SF,Rookie,"$2,798,040",-,-,-,-,"($5,721,960)","$2,798,040 ",4.82
2012,Golden State Warriors,Klay Thompson,SG,Rookie,"$2,222,160",-,-,-,-,"($4,540,080)","$2,222,160 ",3.83
2012,Golden State Warriors,Festus Ezeli,C,Rookie,"$1,020,960",-,-,-,-,"($2,087,880)","$1,020,960 ",1.76
2012,Golden State Warriors,Draymond Green,SF,MLE,"$850,000",-,-,-,-,"($1,975,500)","$850,000 ",1.46
2012,Golden State Warriors,Kent Bazemore,SG,Minimum,"$473,604",-,-,-,-,"($473,604)","$473,604 ",0.82
2012,Golden State Warriors,Scott Machado,PG,Minimum,"$27,859",-,-,-,-,-,"$27,859 ",0.05
2012,Golden State Warriors,Dwayne Jones,C,Minimum,"$5,839",-,-,-,-,-,"$5,839 ",0.01
2012,Golden State Warriors,Scott Machado,PG,Minimum,"$2,786",-,-,-,-,-,"$2,786 ",0.00
2012,Houston Rockets,Omer Asik,C,Cap Space,"$5,000,000",-,-,-,-,"($25,123,938)","$8,374,646 ",14.43
2012,Houston Rockets,Jeremy Lin,PG,Cap Space,"$5,000,000",-,-,-,-,"($25,123,938)","$8,374,646 ",14.43
2012,Houston Rockets,Francisco Garcia,SG,-,"$6,100,000",-,-,-,-,-,"$6,100,000 ",10.51
2012,Houston Rockets,James Harden,SG,Rookie,"$5,820,416",-,-,-,-,-,"$5,820,416 ",10.03
2012,Houston Rockets,Thomas Robinson,PF,Rookie,"$3,374,640",-,-,-,-,"($6,901,080)","$3,374,640 ",5.81
2012,Houston Rockets,Carlos Delfino,SG,Cap Space,"$3,000,000",-,-,-,-,-,"$3,000,000 ",5.17
2012,Houston Rockets,Aaron Brooks,PG,Cap Space,"$2,400,000",-,-,-,-,-,"$2,400,000 ",4.13
2012,Houston Rockets,Royce White,PF,Rookie,"$1,645,440",-,-,-,-,"($3,364,920)","$1,645,440 ",2.83
2012,Houston Rockets,Terrence Jones,PF,Rookie,"$1,485,000",-,-,-,-,"($3,036,840)","$1,485,000 ",2.56
2012,Houston Rockets,Donatas Motiejunas,PF,Rookie,"$1,361,400",-,-,-,-,"($2,784,120)","$1,361,400 ",2.35
2012,Houston Rockets,Chandler Parsons,SF,Cap Space,"$888,250",-,-,-,-,"($1,488,250)","$888,250 ",1.53
2012,Houston Rockets,Greg Smith,C,Room,"$762,195",-,-,-,-,-,"$762,195 ",1.31
2012,Houston Rockets,James Anderson,SG,Cap Space,"$532,737",-,-,-,-,"($532,737)","$532,737 ",0.92
2012,Houston Rockets,Patrick Beverley,PG,Cap Space,"$281,376",-,-,-,-,"($281,376)","$281,376 ",0.48
2012,Houston Rockets,Tim Ohlbrecht,C,Minimum,"$144,867",-,-,-,-,"($144,867)","$144,867 ",0.25
2012,Indiana Pacers,Roy Hibbert,C,Bird,"$13,668,750",-,-,-,-,"($58,365,563)","$13,668,750 ",23.55
2012,Indiana Pacers,Danny Granger,SF,Bird,"$13,058,606",-,-,-,-,"($27,080,394)","$13,058,606 ",22.50
2012,Indiana Pacers,David West,PF,-,"$10,000,000",-,-,-,-,-,"$10,000,000 ",17.23
2012,Indiana Pacers,George Hill,PG,Bird,"$8,000,000",-,-,-,-,"($40,000,000)","$8,000,000 ",13.78
2012,Indiana Pacers,Ian Mahinmi,C,Early Bird,"$4,000,000",-,-,-,-,"($16,000,000)","$4,000,000 ",6.89
2012,Indiana Pacers,D.J. Augustin,PG,Cap Space,"$3,500,000",-,-,-,-,-,"$3,500,000 ",6.03
2012,Indiana Pacers,Gerald Green,SF,Cap Space,"$3,500,000",-,-,-,-,"($10,500,000)","$3,500,000 ",6.03
2012,Indiana Pacers,Tyler Hansbrough,PF,-,"$3,055,259",-,-,-,-,-,"$3,055,259 ",5.26
2012,Indiana Pacers,Paul George,SF,Rookie,"$2,574,120",-,-,-,-,"($5,856,123)","$2,574,120 ",4.43
2012,Indiana Pacers,Jeff Ayres,PF,-,"$1,500,000",-,-,-,-,-,"$1,500,000 ",2.58
2012,Indiana Pacers,Miles Plumlee,PF,Rookie,"$1,073,280",-,-,-,-,"($2,194,800)","$1,073,280 ",1.85
2012,Indiana Pacers,Lance Stephenson,SG,MLE,"$870,000",-,-,-,-,"($870,000)","$870,000 ",1.50
2012,Indiana Pacers,Orlando Johnson,SG,Cap Space,"$550,000",-,-,-,-,"($1,338,872)","$550,000 ",0.95
2012,Indiana Pacers,Ben Hansbrough,PG,Minimum,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2012,Indiana Pacers,Sam Young,SF,Minimum,"$416,527",-,-,-,-,-,"$402,065 ",0.69
2012,Los Angeles Clippers,Chris Paul,PG,-,"$17,779,458",-,-,-,-,-,"$17,779,458 ",30.63
2012,Los Angeles Clippers,DeAndre Jordan,C,Bird,"$10,532,977",-,-,-,-,"($32,959,650)","$10,532,977 ",18.15
2012,Los Angeles Clippers,Lamar Odom,PF,-,"$8,200,000",-,-,-,-,-,"$8,200,000 ",14.13
2012,Los Angeles Clippers,Caron Butler,SF,Cap Space,"$8,000,000",-,-,-,-,"($16,000,000)","$8,000,000 ",13.78
2012,Los Angeles Clippers,Blake Griffin,PF,Rookie,"$7,226,892",-,-,-,-,-,"$7,226,892 ",12.45
2012,Los Angeles Clippers,Jamal Crawford,SG,MLE,"$5,000,000",-,-,-,-,"($13,225,000)","$5,000,000 ",8.61
2012,Los Angeles Clippers,Chauncey Billups,PG,-,"$4,000,000",-,-,-,-,-,"$4,000,000 ",6.89
2012,Los Angeles Clippers,Grant Hill,SF,-,"$1,957,000",-,-,-,-,-,"$1,957,000 ",3.37
2012,Los Angeles Clippers,Eric Bledsoe,PG,Rookie,"$1,707,720",-,-,-,-,"($4,334,194)","$1,707,720 ",2.94
2012,Los Angeles Clippers,Willie Green,SG,Non-Bird,"$1,375,000",-,-,-,-,-,"$1,375,000 ",2.37
2012,Los Angeles Clippers,Matt Barnes,SF,-,"$1,229,255",-,-,-,-,-,"$854,389 ",1.47
2012,Los Angeles Clippers,Ronny Turiaf,C,-,"$1,146,337",-,-,-,-,-,"$854,389 ",1.47
2012,Los Angeles Clippers,Ryan Hollins,C,-,"$1,069,509",-,-,-,-,-,"$854,389 ",1.47
2012,Los Angeles Clippers,Maalik Wayns,PG,Minimum,"$58,504",-,-,-,-,-,"$58,504 ",0.10
2012,Los Angeles Lakers,Kobe Bryant,SG,Bird,"$27,849,149",-,-,-,-,"($58,302,954)","$27,849,149 ",47.98
2012,Los Angeles Lakers,Dwight Howard,C,-,"$19,536,360",-,-,-,-,-,"$19,536,360 ",33.66
2012,Los Angeles Lakers,Pau Gasol,PF,Bird,"$19,000,000",-,-,-,-,"($38,285,850)","$19,000,000 ",32.73
2012,Los Angeles Lakers,Steve Nash,PG,Bird,"$8,900,000",-,-,-,-,"($27,901,500)","$8,900,000 ",15.33
2012,Los Angeles Lakers,Metta World Peace,SF,-,"$7,258,960",-,-,-,-,-,"$7,258,960 ",12.51
2012,Los Angeles Lakers,Steve Blake,PG,MLE,"$4,000,000",-,-,-,-,"($8,000,000)","$4,000,000 ",6.89
2012,Los Angeles Lakers,Chris Duhon,PG,MLE,"$3,500,000",-,-,-,-,-,"$3,500,000 ",6.03
2012,Los Angeles Lakers,Jordan Hill,C,Bird,"$3,500,000",-,-,-,-,"($7,063,600)","$3,500,000 ",6.03
2012,Los Angeles Lakers,Jodie Meeks,SG,Mini MLE,"$1,500,000",-,-,-,-,"($3,050,000)","$1,500,000 ",2.58
2012,Los Angeles Lakers,Earl Clark,SF,-,"$1,240,000",-,-,-,-,-,"$1,240,000 ",2.14
2012,Los Angeles Lakers,Devin Ebanks,SF,-,"$1,054,389",-,-,-,-,-,"$1,054,389 ",1.82
2012,Los Angeles Lakers,Darius Morris,PG,-,"$962,195",-,-,-,-,-,"$962,195 ",1.66
2012,Los Angeles Lakers,Antawn Jamison,PF,-,"$1,352,181",-,-,-,-,-,"$854,389 ",1.47
2012,Los Angeles Lakers,Robert Sacre,C,-,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2012,Los Angeles Lakers,Andrew Goudelock,PG,Minimum,"$17,934",-,-,-,-,-,"$17,934 ",0.03
2012,Memphis Grizzlies,Zach Randolph,PF,Bird,"$16,500,000",-,-,-,-,"($50,800,000)","$16,500,000 ",28.43
2012,Memphis Grizzlies,Marc Gasol,C,Bird,"$13,891,359",-,-,-,-,"($44,581,570)","$13,891,359 ",23.93
2012,Memphis Grizzlies,Mike Conley,PG,Cap Space,"$7,305,786",-,-,"$200,000",-,"($35,388,429)","$7,505,786 ",12.93
2012,Memphis Grizzlies,Tayshaun Prince,SF,Bird,"$6,764,045",-,-,-,-,"($21,707,865)","$6,764,045 ",11.65
2012,Memphis Grizzlies,Tony Allen,SG,-,"$3,300,000",-,-,-,-,-,"$3,300,000 ",5.69
2012,Memphis Grizzlies,Darrell Arthur,PF,Bird,"$3,006,217",-,-,-,-,"($9,695,049)","$3,006,217 ",5.18
2012,Memphis Grizzlies,Jerryd Bayless,PG,MLE,"$3,000,000",-,-,-,-,"($6,135,000)","$3,000,000 ",5.17
2012,Memphis Grizzlies,Austin Daye,PF,Rookie,"$2,958,077",-,-,-,-,-,"$2,958,077 ",5.10
2012,Memphis Grizzlies,Ed Davis,PF,Rookie,"$2,207,040",-,-,-,-,"($5,360,900)","$2,207,040 ",3.80
2012,Memphis Grizzlies,Quincy Pondexter,SF,Rookie,"$1,234,320",-,-,-,-,"($3,459,798)","$1,234,320 ",2.13
2012,Memphis Grizzlies,Tony Wroten Jr.,PG,Rookie,"$1,110,120",-,-,-,-,"($2,270,160)","$1,110,120 ",1.91
2012,Memphis Grizzlies,Jon Leuer,PF,Minimum,"$762,195",-,-,-,-,-,"$762,195 ",1.31
2012,Memphis Grizzlies,Keyon Dooling,SG,Minimum,"$119,310",-,-,-,-,-,"$75,387 ",0.13
2012,Memphis Grizzlies,Donte Greene,SF,Minimum,"$5,387",-,-,-,-,-,"$5,026 ",0.01
2012,Memphis Grizzlies,Willie Reed,PF,Minimum,"$2,786",-,-,-,-,-,"$2,786 ",0.00
2012,Miami Heat,Chris Bosh,C,Bird,"$17,545,000",-,-,-,-,"($79,315,000)","$17,545,000 ",30.23
2012,Miami Heat,LeBron James,SF,Bird,"$17,545,000",-,-,-,-,"($79,315,000)","$17,545,000 ",30.23
2012,Miami Heat,Dwyane Wade,SG,Bird,"$17,182,000",-,-,-,-,"($77,674,000)","$17,182,000 ",29.60
2012,Miami Heat,Mike Miller,SG,-,"$5,800,000",-,-,-,-,-,"$5,800,000 ",9.99
2012,Miami Heat,Udonis Haslem,PF,Cap Space,"$4,060,000",-,-,-,-,"($13,020,000)","$4,060,000 ",6.99
2012,Miami Heat,Mario Chalmers,PG,Bird,"$4,000,000",-,-,-,-,"($8,000,000)","$4,000,000 ",6.89
2012,Miami Heat,Joel Anthony,C,Bird,"$3,750,000",-,-,-,-,"($11,350,000)","$3,750,000 ",6.46
2012,Miami Heat,Shane Battier,SF,Mini MLE,"$3,135,000",-,-,-,-,"($6,405,000)","$3,135,000 ",5.40
2012,Miami Heat,Ray Allen,SG,Mini MLE,"$3,090,000",-,-,-,-,"($6,319,050)","$3,090,000 ",5.32
2012,Miami Heat,James Jones,SF,Bird,"$1,500,000",-,-,-,-,"($3,000,000)","$1,500,000 ",2.58
2012,Miami Heat,Rashard Lewis,PF,Minimum,"$1,352,181",-,-,-,-,"($2,751,688)","$1,352,181 ",2.33
2012,Miami Heat,Norris Cole,PG,Rookie,"$1,082,520",-,-,-,-,"($2,211,720)","$1,082,520 ",1.86
2012,Miami Heat,Chris Andersen,PF,Minimum,"$540,872",-,-,-,-,-,"$341,756 ",0.59
2012,Miami Heat,Jarvis Varnado,PF,Minimum,"$217,301",-,-,-,-,"($217,301)","$217,301 ",0.37
2012,Miami Heat,Juwan Howard,PF,Minimum,"$214,758",-,-,-,-,-,"$135,697 ",0.23
2012,Milwaukee Bucks,Monta Ellis,PG,-,"$11,000,000",-,-,-,-,-,"$11,000,000 ",18.95
2012,Milwaukee Bucks,Ersan Ilyasova,SF,Bird,"$7,900,000",-,-,-,-,"($32,000,000)","$7,900,000 ",13.61
2012,Milwaukee Bucks,Samuel Dalembert,C,Cap Space,"$6,698,565",-,-,-,-,-,"$6,698,565 ",11.54
2012,Milwaukee Bucks,Drew Gooden,C,-,"$6,687,400",-,-,-,-,-,"$6,687,400 ",11.52
2012,Milwaukee Bucks,J.J. Redick,SG,-,"$6,190,000",-,-,-,-,-,"$6,190,000 ",10.66
2012,Milwaukee Bucks,Luc Richard Mbah a Moute,PF,Bird,"$4,367,711","$426,481",-,-,-,"($12,485,709)","$4,794,192 ",8.26
2012,Milwaukee Bucks,Mike Dunleavy,SF,-,"$3,750,000",-,-,-,-,-,"$3,750,000 ",6.46
2012,Milwaukee Bucks,Ekpe Udoh,PF,Rookie,"$3,524,880",-,-,-,-,"($7,994,428)","$3,524,880 ",6.07
2012,Milwaukee Bucks,Brandon Jennings,PG,-,"$3,179,493",-,-,-,-,-,"$3,179,493 ",5.48
2012,Milwaukee Bucks,Larry Sanders,C,Rookie,"$1,991,760",-,-,-,-,"($5,045,128)","$1,991,760 ",3.43
2012,Milwaukee Bucks,John Henson,PF,Rookie,"$1,823,280",-,-,-,-,"($3,728,640)","$1,823,280 ",3.14
2012,Milwaukee Bucks,Gustavo Ayon,PF,MLE,"$1,500,000",-,-,-,-,"($3,000,000)","$1,500,000 ",2.58
2012,Milwaukee Bucks,Ishmael Smith,PG,Non-Bird,"$910,491",-,-,-,-,"($910,491)","$910,491 ",1.57
2012,Milwaukee Bucks,Joel Przybilla,C,-,"$1,352,181",-,-,-,-,-,"$854,389 ",1.47
2012,Milwaukee Bucks,Marquis Daniels,SF,Minimum,"$1,229,255",-,-,-,-,-,"$854,389 ",1.47
2012,Minnesota Timberwolves,Kevin Love,PF,Bird,"$13,668,750",-,-,-,-,"($60,825,936)","$13,668,750 ",23.55
2012,Minnesota Timberwolves,Andrei Kirilenko,SF,-,"$9,779,349",-,-,-,-,-,"$9,779,349 ",16.85
2012,Minnesota Timberwolves,Brandon Roy,SG,-,"$5,100,000",-,-,-,-,-,"$5,100,000 ",8.79
2012,Minnesota Timberwolves,Nikola Pekovic,C,-,"$4,837,200",-,-,-,-,-,"$4,837,200 ",8.33
2012,Minnesota Timberwolves,Derrick Williams,PF,Rookie,"$4,809,840",-,-,-,-,"($9,826,800)","$4,809,840 ",8.29
2012,Minnesota Timberwolves,Jose Barea,PG,Cap Space,"$4,493,500",-,-,-,-,"($13,700,000)","$4,493,500 ",7.74
2012,Minnesota Timberwolves,Luke Ridnour,PG,Cap Space,"$4,000,000",-,-,-,-,"($8,320,000)","$4,000,000 ",6.89
2012,Minnesota Timberwolves,Ricky Rubio,PG,Rookie,"$3,526,499",-,-,-,-,"($7,204,857)","$3,526,499 ",6.08
2012,Minnesota Timberwolves,Alexey Shved,PG,Cap Space,"$3,017,943",-,-,-,-,"($9,449,999)","$3,017,943 ",5.20
2012,Minnesota Timberwolves,Greg Stiemsma,C,-,"$2,575,000",-,-,-,-,-,"$2,575,000 ",4.44
2012,Minnesota Timberwolves,Dante Cunningham,PF,MLE,"$2,090,000",-,-,-,-,"($4,270,000)","$2,090,000 ",3.60
2012,Minnesota Timberwolves,Chase Budinger,SF,-,"$885,120",-,-,-,-,-,"$885,120 ",1.52
